session_id,unit_id,phase,task,status,ordering
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence02,normal,manual,todo,11
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence03,normal,llm,todo,12
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence03,normal,manual,todo,12
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence04,normal,llm,todo,13
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence04,normal,manual,todo,13
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence05,normal,llm,todo,14
276d7255-f52e-47c3-8d72-fb766194ab4f,essay0003_sentence05,normal,manual,todo,14
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence01,active,manual,todo,0
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence01,normal,llm,done,0
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence01,normal,manual,done,0
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence02,active,manual,todo,1
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence02,normal,llm,done,1
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence02,normal,manual,done,1
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence03,active,manual,todo,2
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence03,normal,llm,done,2
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence03,normal,manual,done,2
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence04,active,manual,todo,3
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence04,normal,llm,done,3
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence04,normal,manual,done,3
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence05,active,manual,todo,4
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence05,normal,llm,done,4
28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence05,normal,manual,done,4
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence01,normal,llm,done,5
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence01,normal,manual,done,5
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence02,normal,llm,done,6
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence02,normal,manual,done,6
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence03,normal,llm,done,7
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence03,normal,manual,done,7
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence04,normal,llm,done,8
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence04,normal,manual,done,8
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence05,normal,llm,done,9
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence05,normal,manual,done,9
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence01,normal,llm,done,10
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence01,normal,manual,done,10
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence02,normal,llm,done,11
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence02,normal,manual,done,11
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence03,normal,llm,done,12
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence03,normal,manual,done,12
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence04,normal,llm,done,13
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence04,normal,manual,done,13
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence05,normal,llm,done,14
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence05,normal,manual,done,14
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence01,active,manual,todo,0
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence01,normal,llm,todo,0
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence01,normal,manual,todo,0
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence02,active,manual,todo,1
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence02,normal,llm,todo,1
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence02,normal,manual,todo,1
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence03,active,manual,todo,2
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence03,normal,llm,todo,2
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence03,normal,manual,todo,2
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence04,active,manual,todo,3
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence04,normal,llm,todo,3
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence04,normal,manual,todo,3
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence05,active,manual,todo,4
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence05,normal,llm,todo,4
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0001_sentence05,normal,manual,todo,4
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence01,normal,llm,todo,5
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence01,normal,manual,todo,5
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence02,normal,llm,todo,6
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence02,normal,manual,todo,6
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence03,normal,llm,todo,7
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence03,normal,manual,todo,7
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence04,normal,llm,todo,8
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence04,normal,manual,todo,8
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence05,normal,llm,todo,9
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0002_sentence05,normal,manual,todo,9
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence01,normal,llm,todo,10
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence01,normal,manual,todo,10
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence02,normal,llm,todo,11
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence02,normal,manual,todo,11
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence03,normal,llm,todo,12
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence03,normal,manual,todo,12
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence04,normal,llm,todo,13
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence04,normal,manual,todo,13
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence05,normal,llm,todo,14
29ffdfd2-55ee-4d1b-a1c9-860dfb9a9281,essay0003_sentence05,normal,manual,todo,14
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,active,manual,todo,0
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,normal,llm,done,0
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,normal,manual,done,0
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,active,manual,todo,1
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,normal,llm,done,1
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,normal,manual,done,1
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,active,manual,todo,2
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,normal,llm,done,2
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,normal,manual,done,2
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,active,manual,todo,3
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,normal,llm,done,3
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,normal,manual,done,3
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,active,manual,todo,4
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,normal,llm,done,4
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,normal,manual,done,4
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence01,normal,llm,done,5
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence01,normal,manual,done,5
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence02,normal,llm,done,6
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence02,normal,manual,done,6
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence03,normal,llm,done,7
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence03,normal,manual,done,7
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence04,normal,llm,done,8
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence04,normal,manual,done,8
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence05,normal,llm,done,9
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence05,normal,manual,done,9
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence01,normal,llm,done,10
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence01,normal,manual,done,10
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence02,normal,llm,done,11
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence02,normal,manual,done,11
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence03,normal,llm,done,12
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence03,normal,manual,done,12
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence04,normal,llm,done,13
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence04,normal,manual,done,13
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence05,normal,llm,done,14
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence05,normal,manual,done,14
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,active,manual,todo,0
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,normal,llm,done,0
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,normal,manual,done,0
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,active,manual,todo,1
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,normal,llm,done,1
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,normal,manual,done,1
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,active,manual,todo,2
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,normal,llm,done,2
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,normal,manual,done,2
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,active,manual,todo,3
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,normal,llm,done,3
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,normal,manual,done,3
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,active,manual,todo,4
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,normal,llm,done,4
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,normal,manual,done,4
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence01,normal,llm,done,5
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence01,normal,manual,done,5
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence02,normal,llm,done,6
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence02,normal,manual,done,6
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence03,normal,llm,done,7
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence03,normal,manual,done,7
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence04,normal,llm,done,8
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence04,normal,manual,done,8
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence05,normal,llm,done,9
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence05,normal,manual,done,9
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,llm,done,10
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,manual,done,10
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,llm,done,11
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,manual,done,11
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,llm,done,12
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,manual,done,12
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,llm,done,13
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,manual,done,13
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,llm,done,14
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,manual,done,14
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,active,manual,todo,0
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,normal,llm,done,0
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,normal,manual,done,0
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,active,manual,todo,1
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,normal,llm,done,1
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,normal,manual,done,1
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,active,manual,todo,2
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,normal,llm,done,2
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,normal,manual,done,2
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,active,manual,todo,3
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,normal,llm,done,3
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,normal,manual,done,3
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,active,manual,todo,4
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,normal,llm,done,4
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,normal,manual,done,4
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence01,normal,llm,done,5
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence01,normal,manual,done,5
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence02,normal,llm,done,6
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence02,normal,manual,done,6
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence03,normal,llm,done,7
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence03,normal,manual,done,7
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence04,normal,llm,done,8
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence04,normal,manual,done,8
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence05,normal,llm,done,9
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence05,normal,manual,done,9
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence01,normal,llm,done,10
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence01,normal,manual,done,10
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence02,normal,llm,done,11
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence02,normal,manual,done,11
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence03,normal,llm,done,12
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence03,normal,manual,done,12
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence04,normal,llm,done,13
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence04,normal,manual,done,13
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence05,normal,llm,done,14
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence05,normal,manual,done,14
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,active,manual,todo,0
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,normal,llm,done,0
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,normal,manual,done,0
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,active,manual,todo,1
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,normal,llm,done,1
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,normal,manual,done,1
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,active,manual,todo,2
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,normal,llm,done,2
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,normal,manual,done,2
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,active,manual,todo,3
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,normal,llm,todo,3
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,normal,manual,done,3
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,active,manual,todo,4
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,normal,llm,todo,4
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,normal,manual,done,4
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence01,normal,llm,todo,5
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence01,normal,manual,done,5
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence02,normal,llm,todo,6
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence02,normal,manual,done,6
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence03,normal,llm,todo,7
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence03,normal,manual,done,7
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence04,normal,llm,todo,8
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence04,normal,manual,done,8
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence05,normal,llm,todo,9
30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence05,normal,manual,done,9
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence01,normal,llm,todo,10
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence01,normal,manual,done,10
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence02,normal,llm,todo,11
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence02,normal,manual,done,11
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence03,normal,llm,todo,12
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence03,normal,manual,done,12
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence04,normal,llm,todo,13
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence04,normal,manual,done,13
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence05,normal,llm,todo,14
30bfee22-9825-4049-8354-d41f225ecfef,essay0003_sentence05,normal,manual,done,14
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence01,active,manual,todo,0
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence01,normal,llm,todo,0
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence01,normal,manual,done,0
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence02,active,manual,todo,1
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence02,normal,llm,todo,1
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence02,normal,manual,done,1
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence03,active,manual,todo,2
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence03,normal,llm,todo,2
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence03,normal,manual,done,2
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence04,active,manual,todo,3
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence04,normal,llm,todo,3
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence04,normal,manual,done,3
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence05,active,manual,todo,4
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence05,normal,llm,todo,4
355938bb-de18-4b42-8dc3-3441618c36b7,essay0001_sentence05,normal,manual,done,4
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence01,normal,llm,todo,5
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence01,normal,manual,todo,5
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence02,normal,llm,todo,6
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence02,normal,manual,todo,6
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence03,normal,llm,todo,7
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence03,normal,manual,todo,7
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence04,normal,llm,todo,8
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence04,normal,manual,todo,8
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence05,normal,llm,todo,9
355938bb-de18-4b42-8dc3-3441618c36b7,essay0002_sentence05,normal,manual,todo,9
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence01,normal,llm,todo,10
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence01,normal,manual,todo,10
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence02,normal,llm,todo,11
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence02,normal,manual,todo,11
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence03,normal,llm,todo,12
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence03,normal,manual,todo,12
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence04,normal,llm,todo,13
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence04,normal,manual,todo,13
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence05,normal,llm,todo,14
355938bb-de18-4b42-8dc3-3441618c36b7,essay0003_sentence05,normal,manual,todo,14
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,active,manual,todo,0
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,normal,llm,done,0
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,normal,manual,done,0
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,active,manual,todo,1
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,normal,llm,done,1
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,normal,manual,done,1
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,active,manual,todo,2
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,normal,llm,done,2
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,normal,manual,done,2
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,active,manual,todo,3
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,normal,llm,done,3
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,normal,manual,done,3
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,active,manual,todo,4
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,normal,llm,done,4
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,normal,manual,done,4
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence01,normal,llm,done,5
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence01,normal,manual,done,5
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence02,normal,llm,done,6
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence02,normal,manual,done,6
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence03,normal,llm,done,7
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence03,normal,manual,done,7
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence04,normal,llm,done,8
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence04,normal,manual,done,8
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence05,normal,llm,done,9
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence05,normal,manual,done,9
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence01,normal,llm,done,10
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence01,normal,manual,done,10
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence02,normal,llm,done,11
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence02,normal,manual,done,11
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence03,normal,llm,done,12
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence03,normal,manual,done,12
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence04,normal,llm,done,13
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence04,normal,manual,done,13
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence05,normal,llm,done,14
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0003_sentence05,normal,manual,done,14
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence01,active,manual,todo,0
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence01,normal,llm,todo,0
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence01,normal,manual,todo,0
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence02,active,manual,todo,1
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence02,normal,llm,todo,1
3a3eb637-e01c-473b-8f55-b06dff5a9969,essay0001_sentence02,normal,manual,todo,1
