session_id,unit_id,phase,task,status,ordering
11ff59cf-c989-454d-95b2-d4ca002b432a,essay0003_sentence03,normal,manual,done,12
11ff59cf-c989-454d-95b2-d4ca002b432a,essay0003_sentence04,normal,llm,done,13
11ff59cf-c989-454d-95b2-d4ca002b432a,essay0003_sentence04,normal,manual,done,13
11ff59cf-c989-454d-95b2-d4ca002b432a,essay0003_sentence05,normal,llm,done,14
11ff59cf-c989-454d-95b2-d4ca002b432a,essay0003_sentence05,normal,manual,done,14
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence01,active,manual,todo,0
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence01,normal,llm,todo,0
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence01,normal,manual,todo,0
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence02,active,manual,todo,1
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence02,normal,llm,todo,1
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence02,normal,manual,todo,1
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence03,active,manual,todo,2
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence03,normal,llm,todo,2
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence03,normal,manual,todo,2
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence04,active,manual,todo,3
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence04,normal,llm,todo,3
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence04,normal,manual,todo,3
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence05,active,manual,todo,4
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence05,normal,llm,todo,4
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0001_sentence05,normal,manual,todo,4
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence01,normal,llm,todo,5
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence01,normal,manual,todo,5
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence02,normal,llm,todo,6
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence02,normal,manual,todo,6
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence03,normal,llm,todo,7
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence03,normal,manual,todo,7
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence04,normal,llm,todo,8
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence04,normal,manual,todo,8
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence05,normal,llm,todo,9
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0002_sentence05,normal,manual,todo,9
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence01,normal,llm,todo,10
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence01,normal,manual,todo,10
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence02,normal,llm,todo,11
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence02,normal,manual,todo,11
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence03,normal,llm,todo,12
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence03,normal,manual,todo,12
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence04,normal,llm,todo,13
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence04,normal,manual,todo,13
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence05,normal,llm,todo,14
139f5d8f-a526-444d-8f41-6488fe5522ac,essay0003_sentence05,normal,manual,todo,14
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence01,active,manual,todo,0
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence01,normal,llm,done,0
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence01,normal,manual,done,0
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence02,active,manual,todo,1
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence02,normal,llm,done,1
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence02,normal,manual,done,1
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence03,active,manual,todo,2
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence03,normal,llm,done,2
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence03,normal,manual,done,2
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence04,active,manual,todo,3
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence04,normal,llm,done,3
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence04,normal,manual,done,3
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence05,active,manual,todo,4
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence05,normal,llm,done,4
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0001_sentence05,normal,manual,done,4
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence01,normal,llm,done,5
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence01,normal,manual,done,5
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence02,normal,llm,done,6
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence02,normal,manual,done,6
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence03,normal,llm,done,7
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence03,normal,manual,done,7
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence04,normal,llm,done,8
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence04,normal,manual,done,8
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence05,normal,llm,done,9
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0002_sentence05,normal,manual,done,9
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence01,normal,llm,done,10
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence01,normal,manual,done,10
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence02,normal,llm,done,11
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence02,normal,manual,done,11
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence03,normal,llm,done,12
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence03,normal,manual,done,12
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence04,normal,llm,done,13
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence04,normal,manual,done,13
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence05,normal,llm,done,14
13c92b3a-c22e-48cb-8d02-8ed4b3495c9c,essay0003_sentence05,normal,manual,done,14
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence01,active,manual,done,0
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence01,normal,llm,done,0
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence01,normal,manual,done,0
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence02,active,manual,done,1
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence02,normal,llm,done,1
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence02,normal,manual,done,1
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence03,active,manual,done,2
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence03,normal,llm,done,2
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence03,normal,manual,done,2
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence04,active,manual,done,3
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence04,normal,llm,done,3
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence04,normal,manual,done,3
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence05,active,manual,done,4
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence05,normal,llm,done,4
13d52d30-f989-468d-9095-6f410c97e0dd,essay0001_sentence05,normal,manual,done,4
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence01,normal,llm,done,5
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence01,normal,manual,done,5
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence02,normal,llm,done,6
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence02,normal,manual,done,6
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence03,normal,llm,done,7
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence03,normal,manual,done,7
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence04,normal,llm,done,8
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence04,normal,manual,done,8
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence05,normal,llm,done,9
13d52d30-f989-468d-9095-6f410c97e0dd,essay0002_sentence05,normal,manual,done,9
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence01,normal,llm,done,10
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence01,normal,manual,done,10
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence02,normal,llm,done,11
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence02,normal,manual,done,11
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence03,normal,llm,done,12
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence03,normal,manual,done,12
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence04,normal,llm,done,13
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence04,normal,manual,done,13
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence05,normal,llm,done,14
13d52d30-f989-468d-9095-6f410c97e0dd,essay0003_sentence05,normal,manual,done,14
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence01,active,manual,todo,0
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence01,normal,llm,todo,0
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence01,normal,manual,todo,0
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence02,active,manual,todo,1
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence02,normal,llm,todo,1
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence02,normal,manual,todo,1
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence03,active,manual,todo,2
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence03,normal,llm,todo,2
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence03,normal,manual,todo,2
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence04,active,manual,todo,3
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence04,normal,llm,todo,3
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence04,normal,manual,todo,3
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence05,active,manual,todo,4
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence05,normal,llm,todo,4
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0001_sentence05,normal,manual,todo,4
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence01,normal,llm,todo,5
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence01,normal,manual,todo,5
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence02,normal,llm,todo,6
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence02,normal,manual,todo,6
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence03,normal,llm,todo,7
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence03,normal,manual,todo,7
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence04,normal,llm,todo,8
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence04,normal,manual,todo,8
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence05,normal,llm,todo,9
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0002_sentence05,normal,manual,todo,9
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence01,normal,llm,todo,10
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence01,normal,manual,todo,10
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence02,normal,llm,todo,11
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence02,normal,manual,todo,11
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence03,normal,llm,todo,12
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence03,normal,manual,todo,12
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence04,normal,llm,todo,13
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence04,normal,manual,todo,13
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence05,normal,llm,todo,14
13d81eb7-f397-45bd-af93-32c441ca2cc3,essay0003_sentence05,normal,manual,todo,14
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence01,active,manual,done,0
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence01,normal,llm,done,0
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence01,normal,manual,done,0
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence02,active,manual,done,1
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence02,normal,llm,done,1
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence02,normal,manual,done,1
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence03,active,manual,done,2
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence03,normal,llm,done,2
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence03,normal,manual,done,2
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence04,active,manual,done,3
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence04,normal,llm,done,3
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence04,normal,manual,done,3
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence05,active,manual,done,4
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence05,normal,llm,done,4
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0001_sentence05,normal,manual,done,4
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence01,normal,llm,done,5
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence01,normal,manual,done,5
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence02,normal,llm,done,6
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence02,normal,manual,done,6
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence03,normal,llm,done,7
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence03,normal,manual,done,7
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence04,normal,llm,done,8
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence04,normal,manual,done,8
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence05,normal,llm,done,9
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0002_sentence05,normal,manual,done,9
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence01,normal,llm,done,10
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence01,normal,manual,done,10
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence02,normal,llm,done,11
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence02,normal,manual,done,11
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence03,normal,llm,done,12
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence03,normal,manual,done,12
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence04,normal,llm,done,13
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence04,normal,manual,done,13
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence05,normal,llm,done,14
154a74bd-aea2-47db-8b47-feee7d8d2e8a,essay0003_sentence05,normal,manual,done,14
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence01,active,manual,todo,0
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence01,normal,llm,todo,0
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence01,normal,manual,done,0
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence02,active,manual,todo,1
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence02,normal,llm,todo,1
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence02,normal,manual,done,1
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence03,active,manual,todo,2
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence03,normal,llm,todo,2
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence03,normal,manual,done,2
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence04,active,manual,todo,3
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence04,normal,llm,todo,3
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence04,normal,manual,done,3
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence05,active,manual,todo,4
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence05,normal,llm,todo,4
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0001_sentence05,normal,manual,done,4
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence01,normal,llm,todo,5
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence01,normal,manual,todo,5
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence02,normal,llm,todo,6
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence02,normal,manual,todo,6
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence03,normal,llm,todo,7
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence03,normal,manual,todo,7
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence04,normal,llm,todo,8
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence04,normal,manual,todo,8
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence05,normal,llm,todo,9
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0002_sentence05,normal,manual,todo,9
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence01,normal,llm,todo,10
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence01,normal,manual,todo,10
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence02,normal,llm,todo,11
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence02,normal,manual,todo,11
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence03,normal,llm,todo,12
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence03,normal,manual,todo,12
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence04,normal,llm,todo,13
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence04,normal,manual,todo,13
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence05,normal,llm,todo,14
15bef24a-b492-427d-b20f-2fd196a02aa6,essay0003_sentence05,normal,manual,todo,14
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence01,active,manual,todo,0
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence01,normal,llm,todo,0
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence01,normal,manual,done,0
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence02,active,manual,todo,1
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence02,normal,llm,todo,1
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence02,normal,manual,done,1
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence03,active,manual,todo,2
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence03,normal,llm,todo,2
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence03,normal,manual,todo,2
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence04,active,manual,todo,3
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence04,normal,llm,todo,3
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence04,normal,manual,todo,3
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence05,active,manual,todo,4
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence05,normal,llm,todo,4
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0001_sentence05,normal,manual,todo,4
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence01,active,manual,todo,5
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence01,normal,llm,todo,5
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence01,normal,manual,todo,5
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence02,active,manual,todo,6
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence02,normal,llm,todo,6
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence02,normal,manual,todo,6
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence03,active,manual,todo,7
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence03,normal,llm,todo,7
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence03,normal,manual,todo,7
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence04,active,manual,todo,8
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence04,normal,llm,todo,8
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence04,normal,manual,todo,8
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence05,active,manual,todo,9
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence05,normal,llm,todo,9
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0002_sentence05,normal,manual,todo,9
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence01,active,manual,todo,10
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence01,normal,llm,todo,10
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence01,normal,manual,todo,10
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence02,active,manual,todo,11
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence02,normal,llm,todo,11
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence02,normal,manual,todo,11
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence03,active,manual,todo,12
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence03,normal,llm,todo,12
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence03,normal,manual,todo,12
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence04,active,manual,todo,13
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence04,normal,llm,todo,13
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence04,normal,manual,todo,13
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence05,active,manual,todo,14
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence05,normal,llm,todo,14
17fcc288-5fa8-476f-87a3-851db2d46d1a,essay0003_sentence05,normal,manual,todo,14
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence01,active,manual,todo,0
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence01,normal,llm,todo,0
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence01,normal,manual,done,0
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence02,active,manual,todo,1
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence02,normal,llm,todo,1
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence02,normal,manual,done,1
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence03,active,manual,todo,2
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence03,normal,llm,todo,2
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence03,normal,manual,done,2
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence04,active,manual,todo,3
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence04,normal,llm,todo,3
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence04,normal,manual,done,3
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence05,active,manual,todo,4
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence05,normal,llm,todo,4
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0001_sentence05,normal,manual,todo,4
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence01,active,manual,todo,5
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence01,normal,llm,todo,5
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence01,normal,manual,todo,5
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence02,active,manual,todo,6
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence02,normal,llm,todo,6
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence02,normal,manual,todo,6
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence03,active,manual,todo,7
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence03,normal,llm,todo,7
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence03,normal,manual,todo,7
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence04,active,manual,todo,8
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence04,normal,llm,todo,8
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence04,normal,manual,todo,8
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence05,active,manual,todo,9
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence05,normal,llm,todo,9
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0002_sentence05,normal,manual,todo,9
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0003_sentence01,active,manual,todo,10
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0003_sentence01,normal,llm,todo,10
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0003_sentence01,normal,manual,todo,10
1b3be1ca-bf28-4a07-85af-79c2ef77a639,essay0003_sentence02,active,manual,todo,11
